year,candidate,state,fips,battle,number_fo,dummy_fo,population,totalvote,demvote,dempct,turnout,turnout_lag,turnout_change,dummy_fo_lag,dummy_fo_change,dempct_lag,dempct_change
2008,Obama,Alabama,1109,FALSE,0,0,30371,13955,5879,0.42128270864486694,0.4594843765434131,0.397517408416591,0.06196696812682212,0,0,0.3668000102043152,0.05448269844055176
2004,Kerry,Alabama,1109,FALSE,0,0,29727,11817,4334,0.3668000102043152,0.397517408416591,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1111,FALSE,0,0,22620,10421,3078,0.2953651249408722,0.46069849690539344,0.4590627763041556,0.0016357206012378445,0,0,0.29506930708885193,2.9581785202026367e-4
2008,Obama,Alabama,1111,FALSE,0,0,22620,10384,3064,0.29506930708885193,0.4590627763041556,0.3993926944717335,0.05967008183242212,0,0,0.3149999976158142,-0.01993069052696228
2004,Kerry,Alabama,1111,FALSE,0,0,22394,8944,2817,0.3149999976158142,0.3993926944717335,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1113,FALSE,0,0,50285,18910,10500,0.5552617907524109,0.37605647807497267,0.3761559113055583,-9.94332305856438e-5,0,0,0.5331748127937317,0.0220869779586792
2008,Obama,Alabama,1113,FALSE,0,0,50285,18915,10085,0.5331748127937317,0.3761559113055583,0.3412004899959167,0.03495542130964163,0,0,0.5011000037193298,0.032074809074401855
2004,Kerry,Alabama,1113,FALSE,0,0,48980,16712,8375,0.5011000037193298,0.3412004899959167,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1115,FALSE,0,0,80287,35235,5801,0.16463743150234222,0.4388630787051453,0.4245768306201502,0.014286248084995068,0,0,0.17868460714817047,-0.014047175645828247
2008,Obama,Alabama,1115,FALSE,0,0,80287,34088,6091,0.17868460714817047,0.4245768306201502,0.4138581596775577,0.010718670942592545,0,0,0.188400000333786,-0.00971539318561554
2004,Kerry,Alabama,1115,FALSE,0,0,69966,28956,5456,0.188400000333786,0.4138581596775577,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1117,FALSE,0,0,188483,92742,20051,0.21620193123817444,0.49204437535480655,0.48090809250701655,0.011136282847790002,0,0,0.2275409996509552,-0.011339068412780762
2008,Obama,Alabama,1117,FALSE,0,0,188483,90643,20625,0.2275409996509552,0.48090809250701655,0.47238464184211004,0.008523450664906507,0,0,0.18970000743865967,0.03784099221229553
2004,Kerry,Alabama,1117,FALSE,0,0,165723,78285,14850,0.18970000743865967,0.47238464184211004,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1119,FALSE,0,0,13102,7030,5421,0.7711237668991089,0.5365593039230652,0.5357960616699741,7.632422530911009e-4,0,0,0.749857485294342,0.021266281604766846
2008,Obama,Alabama,1119,FALSE,0,0,13102,7020,5264,0.749857485294342,0.5357960616699741,0.4619655346456125,0.07383052702436155,0,0,0.70660001039505,0.04325747489929199
2004,Kerry,Alabama,1119,FALSE,0,0,13869,6407,4527,0.70660001039505,0.4619655346456125,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1121,FALSE,0,0,80495,33416,13905,0.4161180257797241,0.4151313746195416,0.4249208025343189,-0.009789427914777327,0,0,0.4028475880622864,0.013270437717437744
2008,Obama,Alabama,1121,FALSE,0,0,80495,34204,13779,0.4028475880622864,0.4249208025343189,0.37249517217164496,0.05242563036267395,0,0,0.3828999996185303,0.019947588443756104
2004,Kerry,Alabama,1121,FALSE,0,0,79746,29705,11374,0.3828999996185303,0.37249517217164496,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1123,FALSE,0,0,40920,18851,6319,0.33520767092704773,0.4606793743890518,0.4719208211143695,-0.011241446725317683,0,0,0.3139660954475403,0.021241575479507446
2008,Obama,Alabama,1123,FALSE,0,0,40920,19311,6063,0.3139660954475403,0.4719208211143695,0.43942864179288266,0.03249217932148685,0,0,0.30550000071525574,0.008466094732284546
2004,Kerry,Alabama,1123,FALSE,0,0,40605,17843,5451,0.30550000071525574,0.43942864179288266,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1125,FALSE,0,0,181780,78772,32048,0.4068450629711151,0.43333700077016174,0.43410716250412584,-7.701617339641031e-4,0,0,0.4156022071838379,-0.008757144212722778
2008,Obama,Alabama,1125,FALSE,0,0,181780,78912,32796,0.4156022071838379,0.43410716250412584,0.4100774322541718,0.02402973024995403,0,0,0.3815000057220459,0.03410220146179199
2004,Kerry,Alabama,1125,FALSE,0,0,169051,69324,26447,0.3815000057220459,0.4100774322541718,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1127,FALSE,0,0,68903,28585,6557,0.22938604652881622,0.41485856929306414,0.4158309507568611,-9.723814637969674e-4,0,0,0.2589696943759918,-0.029583647847175598
2008,Obama,Alabama,1127,FALSE,0,0,68903,28652,7420,0.2589696943759918,0.4158309507568611,0.4075455873208682,0.008285363435992898,0,0,0.3199000060558319,-0.06093031167984009
2004,Kerry,Alabama,1127,FALSE,0,0,69153,28183,9016,0.3199000060558319,0.4075455873208682,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1129,FALSE,0,0,17088,8787,2976,0.3386821448802948,0.5142205056179775,0.5135182584269663,7.02247191011196e-4,0,0,0.3495157063007355,-0.010833561420440674
2008,Obama,Alabama,1129,FALSE,0,0,17088,8775,3067,0.3495157063007355,0.5135182584269663,0.46675009955060015,0.04676815887636615,0,0,0.3833000063896179,-0.033784300088882446
2004,Kerry,Alabama,1129,FALSE,0,0,17579,8205,3145,0.3833000063896179,0.46675009955060015,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1131,FALSE,0,0,12617,6555,4868,0.7426391839981079,0.5195371324403583,0.5147023856701276,0.004834746770230658,0,0,0.7101941108703613,0.03244507312774658
2008,Obama,Alabama,1131,FALSE,0,0,12617,6494,4612,0.7101941108703613,0.5147023856701276,0.4458768964704033,0.06882548919972431,0,0,0.6766999959945679,0.03349411487579346
2004,Kerry,Alabama,1131,FALSE,0,0,12721,5672,3838,0.6766999959945679,0.4458768964704033,NA,NA,NA,NA,NA,NA
2012,Obama,Alabama,1133,FALSE,0,0,24068,9728,1286,0.13219572603702545,0.40418813362140604,0.41677746385241815,-0.012589330231012108,0,0,0.17515699565410614,-0.04296126961708069
2008,Obama,Alabama,1133,FALSE,0,0,24068,10031,1757,0.17515699565410614,0.41677746385241815,0.4264615131443617,-0.009684049291943553,0,0,0.21570000052452087,-0.040543004870414734
2004,Kerry,Alabama,1133,FALSE,0,0,24307,10366,2236,0.21570000052452087,0.4264615131443617,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4001,FALSE,0,0,69520,25917,17147,0.6616120934486389,0.3727991944764097,0.35033084004602993,0.022468354430379756,0,0,0.6319031119346619,0.02970898151397705
2008,Obama,Arizona,4001,FALSE,0,0,69520,24355,15390,0.6319031119346619,0.35033084004602993,0.3538554376462623,-0.003524597600232382,0,0,0.6513000130653381,-0.01939690113067627
2004,Kerry,Arizona,4001,FALSE,0,0,67943,24042,15658,0.6513000130653381,0.3538554376462623,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4003,FALSE,0,0,128425,49201,18546,0.37694355845451355,0.3831107650379599,0.3821763675296866,9.34397508273288e-4,0,0,0.385953813791275,-0.009010255336761475
2008,Obama,Arizona,4003,FALSE,0,0,128425,49081,18943,0.385953813791275,0.3821763675296866,0.3576094453686047,0.024566922161081917,1,-1,0.39739999175071716,-0.011446177959442139
2004,Kerry,Arizona,4003,FALSE,2,1,123235,44070,17514,0.39739999175071716,0.3576094453686047,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4005,FALSE,0,0,128426,51962,29257,0.5630460977554321,0.40460654384626166,0.42501518384127823,-0.020408639995016575,0,0,0.5758752822875977,-0.012829184532165527
2008,Obama,Arizona,4005,FALSE,0,0,128426,54583,31433,0.5758752822875977,0.42501518384127823,0.41969533599785974,0.00531984784341849,1,-1,0.5648999810218811,0.010975301265716553
2004,Kerry,Arizona,4005,FALSE,2,1,123349,51769,29243,0.5648999810218811,0.41969533599785974,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4007,FALSE,0,0,52273,21595,7697,0.35642510652542114,0.413119583723911,0.42884471907103094,-0.015725135347119945,0,0,0.3516973853111267,0.004727721214294434
2008,Obama,Arizona,4007,FALSE,0,0,52273,22417,7884,0.3516973853111267,0.42884471907103094,0.40625,0.022594719071030944,1,-1,0.4025000035762787,-0.05080261826515198
2004,Kerry,Arizona,4007,FALSE,2,1,50848,20657,8314,0.4025000035762787,0.40625,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4009,FALSE,0,0,36204,11905,3609,0.303149938583374,0.32883106839023313,0.33336095459065296,-0.00452988620041983,0,0,0.2889220118522644,0.01422792673110962
2008,Obama,Arizona,4009,FALSE,0,0,36204,12069,3487,0.2889220118522644,0.33336095459065296,0.32834992756080267,0.00501102702985029,1,-1,0.29899999499320984,-0.010077983140945435
2004,Kerry,Arizona,4009,FALSE,1,1,32441,10652,3185,0.29899999499320984,0.32834992756080267,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4011,FALSE,0,0,8058,2986,1310,0.43871399760246277,0.3705634152395135,0.36237279722015386,0.008190618019359663,0,0,0.39897260069847107,0.0397413969039917
2008,Obama,Arizona,4011,FALSE,0,0,8058,2920,1165,0.39897260069847107,0.36237279722015386,0.4167236896127002,-0.05435089239254631,0,0,0.3763999938964844,0.022572606801986694
2004,Kerry,Arizona,4011,FALSE,0,0,7307,3045,1146,0.3763999938964844,0.4167236896127002,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4012,FALSE,0,0,20005,5735,1880,0.32781168818473816,0.28667833041739565,0.27878030492376904,0.007898025493626615,0,0,0.34588488936424255,-0.018073201179504395
2008,Obama,Arizona,4012,FALSE,0,0,20005,5577,1929,0.34588488936424255,0.27878030492376904,0.2542140536149472,0.02456625130882184,0,0,0.3693000078201294,-0.02341511845588684
2004,Kerry,Arizona,4012,FALSE,0,0,19696,5007,1849,0.3693000078201294,0.2542140536149472,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4013,FALSE,1,1,3958263,1380959,602288,0.43613749742507935,0.348880051679234,0.34645752442422345,0.002422527255010576,1,0,0.4390980899333954,-0.00296059250831604
2008,Obama,Arizona,4013,FALSE,1,1,3958263,1371370,602166,0.4390980899333954,0.34645752442422345,0.3381180168644463,0.008339507559777137,1,0,0.4262999892234802,0.012798100709915161
2004,Kerry,Arizona,4013,FALSE,11,1,3502635,1184304,504849,0.4262999892234802,0.3381180168644463,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4015,FALSE,0,0,195601,70328,19533,0.2777414321899414,0.35954826406817963,0.34762092218342444,0.011927341884755194,0,0,0.32490620017051697,-0.04716476798057556
2008,Obama,Arizona,4015,FALSE,0,0,195601,67995,22092,0.32490620017051697,0.34762092218342444,0.3213282262089696,0.026292695974454827,1,-1,0.3578000068664551,-0.03289380669593811
2004,Kerry,Arizona,4015,FALSE,3,1,178313,57297,20503,0.3578000068664551,0.3213282262089696,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4017,FALSE,0,0,112348,37465,16945,0.45228880643844604,0.333472781001887,0.3198276782853277,0.013645102716559276,0,0,0.4335690140724182,0.018719792366027832
2008,Obama,Arizona,4017,FALSE,0,0,112348,35932,15579,0.4335690140724182,0.3198276782853277,0.3055798895448486,0.014247788740479106,1,-1,0.46160000562667847,-0.028030991554260254
2004,Kerry,Arizona,4017,FALSE,1,1,105020,32092,14815,0.46160000562667847,0.3055798895448486,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4019,FALSE,1,1,1009832,383173,201251,0.5252223014831543,0.3794423230794825,0.390995729982809,-0.011553406903326513,1,0,0.522373616695404,0.002848684787750244
2008,Obama,Arizona,4019,FALSE,1,1,1009832,394840,206254,0.522373616695404,0.390995729982809,0.39410844996510513,-0.0031127199822961193,1,0,0.5302000045776367,-0.007826387882232666
2004,Kerry,Arizona,4019,FALSE,2,1,924205,364237,193128,0.5302000045776367,0.39410844996510513,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4021,FALSE,0,0,329060,108682,44306,0.40766641497612,0.3302801920622379,0.32030024919467576,0.009979942867562153,0,0,0.4198750853538513,-0.012208670377731323
2008,Obama,Arizona,4021,FALSE,0,0,329060,105398,44254,0.4198750853538513,0.32030024919467576,0.29112375636541565,0.029176492829260103,1,-1,0.42410001158714294,-0.004224926233291626
2004,Kerry,Arizona,4021,FALSE,1,1,220724,64258,27252,0.42410001158714294,0.29112375636541565,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4023,FALSE,0,0,43133,13911,9486,0.6819064021110535,0.32251408434377393,0.30936869682145923,0.0131453875223147,0,0,0.6507043838500977,0.03120201826095581
2008,Obama,Arizona,4023,FALSE,0,0,43133,13344,8683,0.6507043838500977,0.30936869682145923,0.28814993653085097,0.021218760290608263,1,-1,0.5968000292778015,0.05390435457229614
2004,Kerry,Arizona,4023,FALSE,1,1,40177,11577,6909,0.5968000292778015,0.28814993653085097,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4025,FALSE,0,0,214930,100667,33918,0.3369326591491699,0.46837109756664963,0.46612850695575303,0.0022425906108966,0,0,0.36820879578590393,-0.03127613663673401
2008,Obama,Arizona,4025,FALSE,0,0,214930,100185,36889,0.36820879578590393,0.46612850695575303,0.45688854652512506,0.00923996043062797,1,-1,0.38260000944137573,-0.014391213655471802
2004,Kerry,Arizona,4025,FALSE,2,1,189532,86595,33127,0.38260000944137573,0.45688854652512506,NA,NA,NA,NA,NA,NA
2012,Obama,Arizona,4027,FALSE,0,0,193299,42073,18059,0.42923015356063843,0.21765761850811438,0.226447110435129,-0.008789491927014614,0,0,0.4239925146102905,0.0052376389503479
2008,Obama,Arizona,4027,FALSE,0,0,193299,43772,18559,0.4239925146102905,0.226447110435129,0.21963218390804598,0.006814926527083015,1,-1,0.4194999933242798,0.004492521286010742
2004,Kerry,Arizona,4027,FALSE,1,1,174000,38216,16032,0.4194999933242798,0.21963218390804598,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5001,FALSE,0,0,19146,6494,2455,0.37804126739501953,0.3391831191893868,0.3644625509244751,-0.025279431735088287,0,0,0.3753224015235901,0.0027188658714294434
2008,Obama,Arkansas,5001,FALSE,0,0,19146,6978,2619,0.3753224015235901,0.3644625509244751,0.34732920505462417,0.017133345869850936,0,0,0.45080000162124634,-0.07547760009765625
2004,Kerry,Arkansas,5001,FALSE,0,0,19863,6899,3110,0.45080000162124634,0.34732920505462417,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5003,FALSE,0,0,22186,7921,2859,0.36093926429748535,0.3570269539349139,0.3895249256287749,-0.03249797169386098,0,0,0.3443647027015686,0.016574561595916748
2008,Obama,Arkansas,5003,FALSE,0,0,22186,8642,2976,0.3443647027015686,0.3895249256287749,0.36459367312589014,0.02493125250288475,0,0,0.4593999981880188,-0.1150352954864502
2004,Kerry,Arkansas,5003,FALSE,0,0,23171,8448,3881,0.4593999981880188,0.36459367312589014,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5005,FALSE,0,0,41946,19339,5172,0.2674388587474823,0.46104515329232826,0.47635054594001813,-0.015305392647689875,0,0,0.32726091146469116,-0.05982205271720886
2008,Obama,Arkansas,5005,FALSE,0,0,41946,19981,6539,0.32726091146469116,0.47635054594001813,0.4616648965761392,0.01468564936387895,1,-1,0.390500009059906,-0.06323909759521484
2004,Kerry,Arkansas,5005,FALSE,1,1,39546,18257,7129,0.390500009059906,0.4616648965761392,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5007,FALSE,0,0,219494,79257,22636,0.28560253977775574,0.3610895969821499,0.34658350569947244,0.014506091282677436,0,0,0.3066922128200531,-0.021089673042297363
2008,Obama,Arkansas,5007,FALSE,0,0,219494,76073,23331,0.3066922128200531,0.34658350569947244,0.3674833934643662,-0.020899887764893765,1,-1,0.3082999885082245,-0.0016077756881713867
2004,Kerry,Arkansas,5007,FALSE,1,1,183211,67327,20756,0.3082999885082245,0.3674833934643662,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5009,FALSE,0,0,36863,15391,3772,0.24507829546928406,0.41751892141171365,0.4197705015869571,-0.0022515801752434617,0,0,0.28660979866981506,-0.041531503200531006
2008,Obama,Arkansas,5009,FALSE,0,0,36863,15474,4435,0.28660979866981506,0.4197705015869571,0.4142533222352975,0.005517179351659629,0,0,0.3215000033378601,-0.034890204668045044
2004,Kerry,Arkansas,5009,FALSE,0,0,34841,14433,4640,0.3215000033378601,0.4142533222352975,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5011,FALSE,0,0,11899,3652,1449,0.3967688977718353,0.3069165476090428,0.33960837045129844,-0.032691822842255636,0,0,0.41573870182037354,-0.018969804048538208
2008,Obama,Arkansas,5011,FALSE,0,0,11899,4041,1680,0.41573870182037354,0.33960837045129844,0.3437398108901206,-0.004131440438822187,0,0,0.5231000185012817,-0.1073613166809082
2004,Kerry,Arkansas,5011,FALSE,0,0,12268,4217,2206,0.5231000185012817,0.3437398108901206,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5013,FALSE,0,0,5324,2174,660,0.3035878539085388,0.4083395942900075,0.4164162283996995,-0.008076634109692005,0,0,0.31168249249458313,-0.008094638586044312
2008,Obama,Arkansas,5013,FALSE,0,0,5324,2217,691,0.31168249249458313,0.4164162283996995,0.41557257476294673,8.436536367527614e-4,0,0,0.41200000047683716,-0.10031750798225403
2004,Kerry,Arkansas,5013,FALSE,0,0,5484,2279,939,0.41200000047683716,0.41557257476294673,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5015,FALSE,0,0,27486,10183,3696,0.3629578649997711,0.37047951684493924,0.38488685148803026,-0.014407334643091019,0,0,0.39436620473861694,-0.031408339738845825
2008,Obama,Arkansas,5015,FALSE,0,0,27486,10579,4172,0.39436620473861694,0.38488685148803026,0.39230185817216534,-0.007415006684135084,0,0,0.40220001339912415,-0.007833808660507202
2004,Kerry,Arkansas,5015,FALSE,0,0,26370,10345,4161,0.40220001339912415,0.39230185817216534,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5017,FALSE,0,0,12045,4361,2649,0.60742950439453125,0.36205894562058943,0.4323785803237858,-0.07031963470319635,0,0,0.5842934250831604,0.02313607931137085
2008,Obama,Arkansas,5017,FALSE,0,0,12045,5208,3043,0.5842934250831604,0.4323785803237858,0.3669596328848098,0.06541894743897597,0,0,0.6344000101089478,-0.050106585025787354
2004,Kerry,Arkansas,5017,FALSE,0,0,12857,4718,2993,0.6344000101089478,0.3669596328848098,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5019,FALSE,0,0,23883,8409,3811,0.4532049000263214,0.35209144579826657,0.3807729347234435,-0.028681488925176912,0,0,0.46921050548553467,-0.016005605459213257
2008,Obama,Arkansas,5019,FALSE,0,0,23883,9094,4267,0.46921050548553467,0.3807729347234435,0.3930800017213926,-0.012307066997949145,0,0,0.5462999939918518,-0.07708948850631714
2004,Kerry,Arkansas,5019,FALSE,0,0,23237,9134,4990,0.5462999939918518,0.3930800017213926,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5021,FALSE,0,0,15774,5110,1738,0.3401174247264862,0.32395080512235325,0.3493723849372385,-0.025421579814885242,0,0,0.4071856141090393,-0.0670681893825531
2008,Obama,Arkansas,5021,FALSE,0,0,15774,5511,2244,0.4071856141090393,0.3493723849372385,0.3630938027489752,-0.013721417811736691,0,0,0.5418999791145325,-0.13471436500549316
2004,Kerry,Arkansas,5021,FALSE,0,0,16588,6023,3264,0.5418999791145325,0.3630938027489752,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5023,FALSE,0,0,25334,11647,2620,0.2249506264925003,0.4597379016341675,0.4475408541880477,0.012197047446119824,0,0,0.2602751851081848,-0.03532455861568451
2008,Obama,Arkansas,5023,FALSE,0,0,25334,11338,2951,0.2602751851081848,0.4475408541880477,0.46742801994531125,-0.01988716575726357,0,0,0.3885999917984009,-0.12832480669021606
2004,Kerry,Arkansas,5023,FALSE,0,0,24868,11624,4517,0.3885999917984009,0.46742801994531125,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5025,FALSE,0,0,8597,3266,845,0.2587262690067291,0.37989996510410606,0.4077003605909038,-0.027800395486797747,0,0,0.2599143981933594,-0.001188129186630249
2008,Obama,Arkansas,5025,FALSE,0,0,8597,3505,911,0.2599143981933594,0.4077003605909038,0.3997919556171983,0.007908404973705485,0,0,0.41920000314712524,-0.15928560495376587
2004,Kerry,Arkansas,5025,FALSE,0,0,8652,3459,1450,0.41920000314712524,0.3997919556171983,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5027,FALSE,0,0,24104,9455,3557,0.3762030601501465,0.3922585462993694,0.396531695984069,-0.0042731496846996064,0,0,0.3718351125717163,0.004367947578430176
2008,Obama,Arkansas,5027,FALSE,0,0,24104,9558,3554,0.3718351125717163,0.396531695984069,0.39679722479932233,-2.6552881525332417e-4,0,0,0.41760000586509705,-0.04576489329338074
2004,Kerry,Arkansas,5027,FALSE,0,0,24791,9837,4108,0.41760000586509705,0.39679722479932233,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5029,FALSE,0,0,20677,7730,3005,0.38874515891075134,0.37384533539681775,0.3935774048459641,-0.01973206944914635,0,0,0.3869501054286957,0.001795053482055664
2008,Obama,Arkansas,5029,FALSE,0,0,20677,8138,3149,0.3869501054286957,0.3935774048459641,0.3926588374035674,9.185674423967116e-4,0,0,0.4982999861240387,-0.11134988069534302
2004,Kerry,Arkansas,5029,FALSE,0,0,20351,7991,3982,0.4982999861240387,0.3926588374035674,NA,NA,NA,NA,NA,NA
2012,Obama,Arkansas,5031,FALSE,0,0,93419,31700,10527,0.33208203315734863,0.33933139939412754,0.33149573427247137,0.007835665121656177,0,0,0.36469900608062744,-0.03261697292327881
2008,Obama,Arkansas,5031,FALSE,0,0,93419,30968,11294,0.36469900608062744,0.33149573427247137,0.3416496709001576,-0.01015393662768621,1,-1,0.4634999930858612,-0.09880098700523376
2004,Kerry,Arkansas,5031,FALSE,1,1,86296,29483,13665,0.4634999930858612,0.3416496709001576,NA,NA,NA,NA,NA,NA
