year,party,candidate,state,city,latitude,longitude,full_address
2012,republican,Romney,VA,Bristow,38.7328,-77.5513,"10286 Bristow Center Dr, Bristow, VA"
2012,republican,Romney,VA,Richmond,37.543701,-77.441498,"115 E. Grace Street, Richmond, VA"
2012,republican,Romney,VA,Roanoke,37.2271,-79.980499,"2706 Ogden Road, SW, Roanoke, VA"
2012,republican,Romney,VA,Springfield,38.781101,-77.180901,"6320 Augusta Dr, Springfield, VA"
2012,republican,Romney,VA,Stafford,38.459499,-77.406502,"2773 Jefferson Davis Hwy, Stafford, VA"
2012,republican,Romney,VA,Sterling,39.015598,-77.377899,"21430 Cedar Dr, Sterling, VA"
2012,republican,Romney,VA,Virginia Beach,36.855499,-76.025101,"911 First Colonial Road, Virginia Beach, VA"
2012,republican,Romney,VA,Warrenton,38.714298,-77.797997,"74 Waterloo Street, Warrenton, VA"
2012,republican,Romney,VA,Winchester,39.1759,-78.166801,"101 Millwood Ave, Winchester, VA"
2012,republican,Romney,WI,Fitchburg,43.036701,-89.445,"2980 Cahill Main, Suite 203, Fitchburg, WI"
2012,republican,Romney,WI,Appleton,44.277,-88.394402,"609 W. College Avenue, Suite C, Appleton, WI"
2012,republican,Romney,WI,Baraboo,43.483501,-89.747498,"414 Broadway Street, Baraboo, WI"
2012,republican,Romney,WI,Altoona,44.804199,-91.439598,"2316 N. Hillcrest Parkway, Altoona, WI"
2012,republican,Romney,WI,Elkhorn,42.711102,-88.542099,"18 W Walworth Avenue, Elkhorn, WI"
2012,republican,Romney,WI,Fond Du Lac,43.769901,-88.428101,"55 N Macy Street, Fond Du Lac, WI"
2012,republican,Romney,WI,Franklin,42.896099,-88.008904,"7198 S 76th Street, #13, Franklin, WI"
2012,republican,Romney,WI,Germantown,43.2192,-88.120399,"W177N9886 Rivercrest Drive, Suite 103, Germantown, WI"
2012,republican,Romney,WI,Green Bay,44.489101,-88.016701,"1915 S. Webster Avenue, Suite C., Green Bay, WI"
2012,republican,Romney,WI,Hudson,44.9785,-92.720001,"213 S. 2nd Street, Hudson, WI"
2012,republican,Romney,WI,Janesville,42.691502,-89.042801,"37 Main Street, Janesville, WI"
2012,republican,Romney,WI,Kenosha,42.559799,-87.878799,"5901 75th Street, Suite 170, Kenosha, WI"
2012,republican,Romney,WI,La Crosse,43.848701,-91.249199,"58 Copeland Avenue, La Crosse, WI"
2012,republican,Romney,WI,Whitefish Bay,43.143501,-87.908897,"324 E Silver Spring Drive, Whitefish Bay, WI"
2012,republican,Romney,WI,Platteville,42.7439,-90.486298,"20 S Court Street, Platteville, WI"
2012,republican,Romney,WI,Racine,42.730801,-87.858299,"6211 Durand Avenue, Suite 203, Racine, WI"
2012,republican,Romney,WI,Sheboygan,43.736099,-87.728897,"2125 S. Memorial Place Drive, Sheboygan, WI"
2012,republican,Romney,WI,Stevens Point,44.524101,-89.556198,"5720 Windy Dr, Suite B, Stevens Point, WI"
2012,republican,Romney,WI,Superior,46.684299,-92.094704,"3215 Tower Avenue, Suite 106, Superior, WI"
2012,republican,Romney,WI,Waukesha,43.015301,-88.209198,"1701 Pearl Street, Unit 2-M, Waukesha, WI"
2012,republican,Romney,WI,Wausau,44.958401,-89.669296,"540 S Third Avenue, Wausau, WI"
2012,republican,Romney,WI,Milwaukee,43.0485,-88.042397,"1233 N. Mayfair Road, Suite 111, Milwaukee, WI"
2012,republican,Romney,WI,West Allis,43.020401,-88.012703,"1488 S 84th Street, West Allis, WI"
2012,republican,Romney,WI,West Bend,43.403301,-88.180298,"519 Hickory Street, West Bend, WI"
2016,democrat,Clinton,AK,Anchorage,61.196594,-149.87288,"2604 Fairbanks Street, Suite B, Anchorage, AK"
2016,democrat,Clinton,AL,Birmingham,33.513897,-86.805054,"2013 Morris Avenue, Birmingham, AL"
2016,democrat,Clinton,AR,Little Rock,34.770462,-92.357025,"7509 Cantrell Road, Suite 103, Little Rock, AR"
2016,democrat,Clinton,AZ,Phoenix,33.480782,-112.0741,"2910 North Central Avenue, Phoenix, AZ"
2016,democrat,Clinton,AZ,Tucson,32.235294,-110.89378,"4639 East 1st Street, Tuscon, AZ"
2016,democrat,Clinton,CA,Los Angeles,33.954147,-118.39576,"9100 South Sepulveda Boulevard, Suite 120, Los Angeles, CA"
2016,democrat,Clinton,CA,Los Angeles,34.049751,-118.25562,"550 South Hope Street, Suite 700, Los Angeles, CA"
2016,democrat,Clinton,CA,San Francisco,37.784946,-122.42194,"1001 Van Ness Avenue, 4th Floor, San Francisco, CA"
2016,democrat,Clinton,CO,Brighton,39.987076,-104.80589,"1295 East Bridge Street, Unit 103, Brighton, CO"
2016,democrat,Clinton,CO,Commerce City,39.827381,-104.91664,"6105 East 72nd Avenue, Commerce City, CO"
2016,democrat,Clinton,CO,Northglenn,39.908722,-104.99542,"11654 Huron Street, Unit 104, Northglenn, CO"
2016,democrat,Clinton,CO,Alamosa,37.467926,-105.87414,"504 West Avenue, Alamosa, CO"
2016,democrat,Clinton,CO,Aurora,39.673515,-104.79321,"16744 East Iliff Avenue, Aurora, CO"
2016,democrat,Clinton,CO,Aurora,39.739292,-104.87552,"1465 Dayton Street, Aurora, CO"
2016,democrat,Clinton,CO,Centennial,39.596203,-104.83974,"12835 East Arapahoe Rd, Centennial, CO"
2016,democrat,Clinton,CO,Boulder,40.013298,-105.27835,"1624 Broadway St., Boulder, CO"
2016,democrat,Clinton,CO,Boulder,40.013958,-105.26272,"2420 Arapahoe Avenue, Boulder, CO"
2016,democrat,Clinton,CO,Longmont,40.177822,-105.10233,"1108 Main Street, Longmont, CO"
2016,democrat,Clinton,CO,Broomfield,39.927082,-105.09427,"2095 West 6th Avenue, Broomfield, CO"
2016,democrat,Clinton,CO,Denver,39.677155,-104.9226,"2149 South Holly Street, Denver, CO"
2016,democrat,Clinton,CO,Denver,39.7673,-104.97308,"3616 Downing Street, Denver, CO"
2016,democrat,Clinton,CO,Denver,39.690369,-104.99185,"1450 South Santa Fe Drive, Denver, CO"
2016,democrat,Clinton,CO,Denver,39.692451,-104.94122,"1325 South Colorado Boulevard, Suite B-601, Denver, CO"
2016,democrat,Clinton,CO,Denver,39.737522,-104.99916,"1355 Santa Fe Drive, ste j, Denver, CO"
2016,democrat,Clinton,CO,Englewood,39.560734,-104.86841,"8484 South Valley Highway, Englewood, CO"
2016,democrat,Clinton,CO,Colorado Springs,38.868069,-104.82679,"2419 Beacon Street, Colorado Springs, CO"
2016,democrat,Clinton,CO,Carbondale,39.398937,-107.21816,"1154 Highway 133, Carbondale, CO"
2016,democrat,Clinton,CO,Evergreen,39.625168,-105.32564,"28577 Buffalo Park Road, Evergreen, CO"
2016,democrat,Clinton,CO,Lakewood,39.697426,-105.08308,"1075 South Yukon Street, Suite 160, Lakewood, CO"
2016,democrat,Clinton,CO,Wheat Ridge,39.776062,-105.11037,"4251 Kipling Street, Ste. 110, Wheat Ridge, CO"
2016,democrat,Clinton,CO,Durango,37.284431,-107.87745,"107 West 19th Street, Unit 3, Durango, CO"
2016,democrat,Clinton,CO,Fort Collins,40.546139,-105.07656,"3030 South College Ave, Unit 200A, Fort Collins, CO"
2016,democrat,Clinton,CO,Fort Collins,40.579742,-105.07858,"608 South Mason Street, Fort Collins, CO"
2016,democrat,Clinton,CO,Loveland,40.396866,-105.046,"645 Denver Ave, Loveland, CO"
2016,democrat,Clinton,CO,Grand Junction,39.066223,-108.56918,"209 Colorado Avenue, Grand Junction, CO"
2016,democrat,Clinton,CO,Pueblo,38.264423,-104.6132,"128 South Union Avenue, Pueblo, CO"
2016,democrat,Clinton,CO,Silverthorne,39.630199,-106.07457,"301 Adams Avenue, Silverthorne, CO"
2016,democrat,Clinton,CO,Greeley,40.421429,-104.7611,"4895 West 10th Street, Suite B, Greeley, CO"
2016,democrat,Clinton,CT,Fairfield,41.166172,-73.229736,"338 Commerce Drive, 1st Floor, Fairfield, CT"
2016,democrat,Clinton,CT,Hartford,41.760017,-72.702492,"30 Arbor Street, Suite 404, Hartford, CT"
2016,democrat,Clinton,FL,Gainesville,29.655233,-82.386833,"4056 West Newberry Road, Suite C, Gainesville, FL"
2016,democrat,Clinton,FL,Panama City,30.155621,-85.658646,"412 Magnolia Ave, Panama City, FL"
2016,democrat,Clinton,FL,Melbourne,28.115925,-80.623611,"466 N Harbor City Blvd, Melbourne, FL"
2016,democrat,Clinton,FL,Palm Bay,28.03451,-80.615173,"1900 Palm Bay Road, Palm Bay, FL"
2016,democrat,Clinton,FL,Coral Springs,26.272249,-80.232689,"8035 West Sample Road, Coral Springs, FL"
2016,democrat,Clinton,FL,Fort Lauderdale,26.129616,-80.156166,"1033 NW 6th Street, Suite 103/104, Fort Lauderdale, FL"
2016,democrat,Clinton,FL,Hollywood,26.010977,-80.154144,"2334 Hollywood Blvd, Hollywood, FL"
2016,democrat,Clinton,FL,Pembroke Pines,26.007679,-80.251457,"8190 Pines Blvd, Pembroke Pines, FL"
2016,democrat,Clinton,FL,Plantation,26.148472,-80.259552,"8230 W Sunrise Blvd, Suite 203, Plantation, FL"
2016,democrat,Clinton,FL,Pompano Beach,26.229931,-80.160278,"2720 West Atlantic Boulevard 2754, Pompano Beach, FL"
2016,democrat,Clinton,FL,Sunrise,26.170227,-80.267754,"3519 North Pine Island Road, Sunrise, FL"
2016,democrat,Clinton,FL,Tamarac,26.19338,-80.203857,"5467 North State Road 7, Tamarac, FL"
2016,democrat,Clinton,FL,Weston,26.097189,-80.381081,"1730 Main Street, Weston, FL"
2016,democrat,Clinton,FL,Port Charlotte,26.978029,-82.091812,"3596 Tamiami Trl. Suite 207, Port Charlotte, FL"
2016,democrat,Clinton,FL,Punta Gorda,26.912611,-82.044823,"2825 Tamiami Trail, Punta Gorda, FL"
2016,democrat,Clinton,FL,Naples,26.154737,-81.790489,"600 Goodlette-Frank Rd #110, Naples, FL"
2016,democrat,Clinton,FL,Naples,26.116339,-81.756126,"4119 Tamiami Trail East, Naples, FL"
2016,democrat,Clinton,FL,Jacksonville,30.429175999999998,-81.662094,"1036-35 Dunn Avenue Jacksonville, FL"
2016,democrat,Clinton,FL,Jacksonville,30.370857,-81.667442,"5238 Norwood Avenue Jacksonville, FL"
2016,democrat,Clinton,FL,Jacksonville,30.306065,-81.600067,"2115 University Blvd South, Jacksonville, FL"
2016,democrat,Clinton,FL,Pensacola,30.425577,-87.240814,"1304 North Pace Boulevard, Pensacola, FL"
2016,democrat,Clinton,FL,Quincy,30.588184,-84.57634,"16 E. Jefferson St, Quincy, FL"
2016,democrat,Clinton,FL,Tampa,28.025364,-82.497322,"3510 W Waters Ave., Tampa, FL"
2016,democrat,Clinton,FL,Tampa,27.952866,-82.527985,"4923 West Cypress Street, Tampa, FL"
2016,democrat,Clinton,FL,Tampa,27.960018,-82.43428,"2209 East 7th Avenue, Tampa, FL"
2016,democrat,Clinton,FL,Tampa,28.0224,-82.536934,"8110 Anderson Road,Tampa, FL"
2016,democrat,Clinton,FL,Temple Terrace,28.054482,-82.379356,"6610 E Fowler Ave, Temple Terrace, FL"
2016,democrat,Clinton,FL,Ft. Myers,26.621256,-81.871468,"3049 Cleveland Avenue, Suite 220, Ft. Myers, FL"
2016,democrat,Clinton,FL,Ft. Myers,26.641359,-81.854546,"1960 Velasco Street, Ft. Myers, FL"
2016,democrat,Clinton,FL,Tallahassee,30.439651,-84.284462,"302 W. Jefferson, Tallahassee, FL"
2016,democrat,Clinton,FL,Tallahassee,30.440071,-84.284653,"214 South Bronough Street, Tallahassee, FL"
2016,democrat,Clinton,FL,Bradenton,27.491259,-82.562981,"922 South Tamiami Trail, Bradenton, FL"
2016,democrat,Clinton,FL,Ocala,29.187006,-82.120422,"1323 East Silver Springs Boulevard, Ocala, FL"
2016,democrat,Clinton,FL,Stuart,27.17939,-80.240234,"948 SE Central Pkwy, Stuart, FL"
2016,democrat,Clinton,FL,Coral Gables,25.749834,-80.263054,"401 Miracle Mile, Coral Gables, FL"
2016,democrat,Clinton,FL,Hialeah,25.865927,-80.31974,"1840 West 49th Street, Hialeah, FL"
2016,democrat,Clinton,FL,Miami,25.756594,-80.367798,"1321 SW 107th Ave, #212A, Miami, FL"
2016,democrat,Clinton,FL,Miami,25.798512,-80.198341,"2215 NW 1st Place, Miami, FL"
2016,democrat,Clinton,FL,Miami,25.77228,-80.230072,"2140 W Flagler St, Miami, FL"
2016,democrat,Clinton,FL,Miami,25.82999,-80.192085,"5905 NE 2nd Ave, Miami, FL"
2016,democrat,Clinton,FL,Naranja,25.512848,-80.432945,"27417 South Dixie Highway, Naranja, FL"
2016,democrat,Clinton,FL,Opa-locka,25.939741,-80.279526,"4773 NW 183rd Street, Opa-Iocka, FL"
2016,democrat,Clinton,FL,Pinecrest,25.68261,-80.314682,"9543 S Dixie Highway, Pinecrest, FL"
2016,democrat,Clinton,FL,Key West,24.563475,-81.776901,"2409 N Roosevelt Blvd, Key West, FL"
2016,democrat,Clinton,FL,Orlando,28.565332,-81.157494,"15226 E Colonial Drive, Orlando, FL"
2016,democrat,Clinton,FL,Orlando,28.552795,-81.361008,"1516 E Colonial Drive, Orlando, FL"
2016,democrat,Clinton,FL,Orlando,28.528864,-81.458603,"1003 S Kirkman Road, Orlando, FL"
2016,democrat,Clinton,FL,Orlando,28.48374,-81.309235,"5425 South Semoran Boulevard, Unit 6B, Orlando, FL"
2016,democrat,Clinton,FL,Kissimmee,28.304573,-81.437233,"3367 West Vine Street, Kissimmee, FL"
2016,democrat,Clinton,FL,Boca Raton,26.370119,-80.084473,"2236 N Dixie Highway, Boca Raton, FL"
2016,democrat,Clinton,FL,Delray Beach,26.452085,-80.148834,"15127 Jog Road, Suite 101, Delray Beach, FL"
2016,democrat,Clinton,FL,Lake Worth,26.618671,-80.177162,"8401 Lake Worth Blvd. Suite 123, Lake Worth, FL"
2016,democrat,Clinton,FL,Lake Worth,26.638517,-80.056313,"1828 North Dixie Highway, Lake Worth, FL"
2016,democrat,Clinton,FL,West Palm Beach,26.72669,-80.082741,"1649 Forum Place, Suite 4B, West Palm Beach, FL"
2016,democrat,Clinton,FL,New Port Richey,28.239174,-82.720665,"5647 Gulf Drive, New Port Richey, FL"
2016,democrat,Clinton,FL,Clearwater,27.968203,-82.762589,"1812-1814 Drew Street, Clearwater, FL"
2016,democrat,Clinton,FL,Largo,27.917368,-82.789513,"125 1st Ave NW, Largo, FL"
2016,democrat,Clinton,FL,St. Petersburg,27.77166,-82.664063,"2250 1st Ave. N, St. Petersburg, FL"
2016,democrat,Clinton,FL,St. Petersburg,27.78784,-82.646988,"1638 Dr Martin Luther King Jr. Street North, St. Petersburg, FL"
2016,democrat,Clinton,FL,Haines City,28.107901,-81.626038,"651 E Main Street, Haines City, FL"
2016,democrat,Clinton,FL,Lakeland,28.065832,-81.908043,"1549 Combee Road, Lakeland, FL"
2016,democrat,Clinton,FL,Winter Haven,28.035067,-81.726364,"1408 1st Street North, Winter Haven, FL"
2016,democrat,Clinton,FL,Ft Pierce,27.426126,-80.331314,"800 Virginia Avenue Suite 18, Ft Pierce, FL"
2016,democrat,Clinton,FL,Port St. Lucie,27.321362,-80.402306,"540 NW University Blvd., Port St. Lucie, FL"
2016,democrat,Clinton,FL,North Port,27.049822,-82.158875,"3495 Bobcat Village Center Road, North Port, FL"
2016,democrat,Clinton,FL,Sarasota,27.348707,-82.543709,"1963 12th Street, Suite A & B, Sarasota, FL"
2016,democrat,Clinton,FL,Sanford,28.779181,-81.27462,"2674 South Orlando Drive, Sanford, FL"
2016,democrat,Clinton,FL,Daytona Beach,29.203632,-81.018646,"457 South Ridgewood Ave, Daytona Beach, FL"
2016,democrat,Clinton,FL,Deltona,28.896553,-81.272034,"1200 Deltona Blvd., Deltona, FL"
2016,democrat,Clinton,GA,Atlanta,33.748909,-84.402496,"217 Walker Street Southwest, Atlanta, GA"
2016,democrat,Clinton,HI,Honolulu,21.295099,-157.85718,"1050 Ala Moana Boulevard, Suite 200, Honolulu, HI"
2016,democrat,Clinton,IA,Cedar Falls,42.5368,-92.444199,"200 State Street, Cedar Falls, IA"
2016,democrat,Clinton,IA,Waterloo,42.499371,-92.3349,"307 E 4th St, Waterloo, IA"
2016,democrat,Clinton,IA,Carroll,42.063869,-94.865967,"210 East 5th Street, Carroll, IA"
2016,democrat,Clinton,IA,Mason City,43.154259,-93.200928,"219 North Federal Avenue, Mason City, IA"
2016,democrat,Clinton,IA,Clinton,41.824429,-90.210922,"224 22nd Place, Clinton, IA"
2016,democrat,Clinton,IA,Waukee,41.613571,-93.879097,"100 Laurel St, Waukee, IA"
2016,democrat,Clinton,IA,Waukee,41.613365,-93.869804,"50 SE Laurel St., Waukee, IA"
2016,democrat,Clinton,IA,Burlington,40.818935,-91.140648,"1000 North Roosevelt Avenue, Burlington, IA"
2016,democrat,Clinton,IA,Dubuque,42.491508,-90.717888,"3430 Dodge Street #20, Dubuque, IA"
2016,democrat,Clinton,IA,Newton,41.699959,-93.053215,"110 First Street N,Newton, IA"
2016,democrat,Clinton,IA,Iowa City,41.652756,-91.540619,"527 Riverside Dr, Iowa City, IA"
2016,democrat,Clinton,IA,Fort Madison,40.631207,-91.312759,"823 Avenue G, Fort Madison, IA"
2016,democrat,Clinton,IA,Cedar Rapids,41.951447,-91.707611,"2706 27th St NE, Cedar Rapids, IA"
2016,democrat,Clinton,IA,Marion,42.031445,-91.611313,"131 Marion Boulevard Suite B, Marion, IA"
2016,democrat,Clinton,IA,Marshalltown,42.015652,-92.909882,"2500 S Center St Suite 2370, Marshalltown, IA"
2016,democrat,Clinton,IA,Muscatine,41.43433,-91.031425,"810 Park Avenue Unit #13, Muscatine, IA"
2016,democrat,Clinton,IA,Altoona,41.662468,-93.465645,"160 Adventureland Drive Suite H, Altoona, IA"
2016,democrat,Clinton,IA,Ankeny,41.731365,-93.584099,"925 East 1st St. Unit G., Ankeny, IA"
2016,democrat,Clinton,IA,Des Moines,41.590019,-93.62429,"611 5th Avenue, Des Moines, IA"
2016,democrat,Clinton,IA,Des Moines,41.63076,-93.697266,"3839 Merle Hay Road, Des Moines, IA"
2016,democrat,Clinton,IA,Des Moines,41.579453,-93.619751,"525 Southwest 5th St. Suite D, Des Moines, IA"
2016,democrat,Clinton,IA,Council Bluffs,41.257641,-95.850342,"217 South Main Street, Council Bluffs, IA"
2016,democrat,Clinton,IA,Grinnell,41.743275,-92.724991,"823 4th Ave, Grinnell, IA"
2016,democrat,Clinton,IA,Davenport,41.537285,-90.575005,"1706 Brady Street, Davenport, IA"
2016,democrat,Clinton,IA,Ames,42.023212,-93.613335,"104 Kellogg Avenue, Ames, IA"
2016,democrat,Clinton,IA,Ottumwa,41.01778,-92.411217,"101 S. Market Street, Suite 303, Ottumwa, IA"
2016,democrat,Clinton,IA,Indianola,41.360001,-93.559364,"201 East Salem Avenue, Indianola, IA"
2016,democrat,Clinton,IA,Fort Dodge,42.507103,-94.175903,"33 North 16th Street, Fort Dodge, IA"
2016,democrat,Clinton,IA,Decorah,43.304409,-91.787987,"218 West Water Street, Decorah, IA"
2016,democrat,Clinton,IA,Sioux City,42.487446,-96.380905,"401 South Lewis Boulevard, Sioux City, IA"
2016,democrat,Clinton,ID,Boise,43.620693,-116.19931,"812 West Franklin Road, Boise, ID"
2016,democrat,Clinton,IL,Chicago,41.887295,-87.625008,"316 North Michigan Avenue, Suite 200, Chicago, IL"
2016,democrat,Clinton,IN,Gary,41.599957,-87.390923,"4389 W 5th Ave, Gary, IN"
2016,democrat,Clinton,IN,Indianapolis,39.886459,-86.120697,"7235 North Keystone Avenue, Indianapolis, IN"
2016,democrat,Clinton,KS,Topeka,39.051651,-95.667847,"420 Southeast 6th Avenue, Topeka, KS"
2016,democrat,Clinton,KY,Louisville,38.234119,-85.712761,"1357 Bardstown Road, Louisville, KY"
2016,democrat,Clinton,LA,New Orleans,29.918781,-90.086227,"601 Louisiana Avenue, 2nd floor, New Orleans, LA"
2016,democrat,Clinton,MA,Boston,42.35849,-71.06176,"11 Beacon Street, Suite 410, Boston, MA"
2016,democrat,Clinton,ME,Lewiston,44.096687,-70.216934,"124 Lisbon Street, Lewiston, ME"
2016,democrat,Clinton,ME,Houlton,46.127247,-67.834595,"32 Pleasant St, Houlton, ME"
2016,democrat,Clinton,ME,Madawaska,47.353172,-68.306999,"250 E Main Street Ste 105, Madawaska, ME"
2016,democrat,Clinton,ME,Presque Isle,46.682236,-68.01532,"513 Main Street, Presque Isle, ME"
2016,democrat,Clinton,ME,Portland,43.653397,-70.264084,"622 Congress Street, Portland, ME"
2016,democrat,Clinton,ME,Raymond,43.885025,-70.464546,"1265 Roosevelt Trail, Raymond, ME"
2016,democrat,Clinton,ME,Scarborough,43.57111,-70.388176,"605 Rt. 1, 3rd Floor., Scarborough, ME"
2016,democrat,Clinton,ME,Ellsworth,44.543758,-68.421257,"53 Church Street, Ellsworth, ME"
2016,democrat,Clinton,ME,Augusta,44.31406,-69.774918,"320 Water Street, Augusta, ME"
2016,democrat,Clinton,ME,Waterville,44.549149,-69.629715,"48 Main Street, Waterville, ME"
2016,democrat,Clinton,ME,Damariscotta,44.031075,-69.527718,"281 Main Street, Damariscotta, ME"
2016,democrat,Clinton,ME,Bethel,44.404854,-70.791107,"9 Church Street, Bethel, ME"
2016,democrat,Clinton,ME,Fryeburg,44.021114,-70.952789,"235 Bridgton Road, Fryeburg, ME"
2016,democrat,Clinton,ME,Norway,44.213058,-70.528862,"62 Paris Street, Norway, ME"
2016,democrat,Clinton,ME,Rumford,44.50927,-70.573128,"1125 Route 2, Rumford, ME"
2016,democrat,Clinton,ME,Bangor,44.836494,-68.741219,"24 Springer Drive, Ste. 2, Bangor, ME"
2016,democrat,Clinton,ME,Old Town,44.934624,-68.645203,"296 Main Street, Old Town, ME"
2016,democrat,Clinton,ME,Dover-Foxtrot,45.1838,-69.22821,"64-66 East Maine Street Suite H, Dover-Foxtrot, ME"
2016,democrat,Clinton,ME,Bath,43.911606,-69.816467,"12 School St., Bath, ME"
2016,democrat,Clinton,ME,Bowdoinham,44.00919,-69.896339,"The Alcove, 18 Main St., Bowdoinham, ME"
2016,democrat,Clinton,ME,Skowhegan,44.763603,-69.719254,"10 Island Avenue, Skowhegan, ME"
2016,democrat,Clinton,ME,Belfast,44.434345,-69.00267,"22 Searsport Avenue, Belfast, ME"
2016,democrat,Clinton,ME,Biddeford,43.493286,-70.460533,"59 Center Street, Biddeford, ME"
2016,democrat,Clinton,ME,Sanford,43.439354,-70.775505,"906 Main Street, Sanford, ME"
2016,democrat,Clinton,ME,South Berwick,43.234451,-70.809074,"255 Main St., South Berwick, ME"
2016,democrat,Clinton,ME,York,43.157818,-70.65239,"647 US Route 1 Suite 105, York, ME"
2016,democrat,Clinton,MI,Benton Harbor,42.115597,-86.455826,"88 West Main St., Benton Harbor, MI"
2016,democrat,Clinton,MI,Berrien County,42.089592,-86.485252,"2517 Niles Avenue, Berrien County, MI"
2016,democrat,Clinton,MI,Battle Creek,42.319458,-85.182648,"8 West Michigan Avenue, Battle Creek, MI"
2016,democrat,Clinton,MI,Eaton County,42.742031,-84.64724,"727 Brookside Drive, Eaton County, MI"
2016,democrat,Clinton,MI,Flint,43.024822,-83.640907,"3518 Robert T Longway Blvd, Flint, MI"
2016,democrat,Clinton,MI,Traverse City,44.753067,-85.595299,"813 South Garfield Avenue, Traverse City, MI"
2016,democrat,Clinton,MI,Lansing,42.733067,-84.512833,"2722 E. Michigan Avenue,  Suite 101, Lansing, MI"
2016,democrat,Clinton,MI,Kalamazoo,42.258804,-85.58963,"3240 S. Westnedge Avenue, Kalamazoo, MI"
2016,democrat,Clinton,MI,Grand Rapids,42.955517,-85.640114,"1146 Wealthy St. SE, Grand Rapids, MI"
2016,democrat,Clinton,MI,Sterling Heights,42.544636,-82.989403,"33804 Schoenherr Road, Sterling Heights, MI"
2016,democrat,Clinton,MI,Warren,42.461567,-83.062141,"4208 East 9 Mile Road, Warren, MI"
2016,democrat,Clinton,MI,Marquette,46.545822,-87.410568,"843 W. Washington Street,  Suite 2A, Marquette, MI"
2016,democrat,Clinton,MI,Muskegon,43.205097,-86.250389,"275 W. Sherman Blvd., Muskegon, MI"
2016,democrat,Clinton,MI,Pontiac,42.63892,-83.291046,"4 N. Saginaw Street, Second Floor, Pontiac, MI"
2016,democrat,Clinton,MI,Royal Oak,42.485813,-83.14621,"517 South Washington Avenue, Royal Oak, MI"
2016,democrat,Clinton,MI,Southfield,42.442566,-83.314888,"27208 8 Mile Road, Southfield, MI"
2016,democrat,Clinton,MI,West Bloomfield,42.52935,-83.339767,"7439 Middlebelt Road, West Bloomfield, MI"
2016,democrat,Clinton,MI,Saginaw,43.41803,-83.962303,"211 North Hamilton Street, Saginaw, MI"
2016,democrat,Clinton,MI,Ann Arbor,42.28791,-83.828453,"5060 Jackson Road, Ann Arbor, MI"
2016,democrat,Clinton,MI,Ypsilanti,42.241196,-83.618172,"418 West Michigan Avenue, Ypsilanti, MI"
2016,democrat,Clinton,MI,Brownstown Charter Township,42.169682,-83.266922,"18708 Telegraph Road, Brownstown Charter Township, MI"
2016,democrat,Clinton,MI,Dearborn,42.302891,-83.264915,"23400 Michigan Avenue, Suite 111, Dearborn, MI"
2016,democrat,Clinton,MI,Detroit,42.426533,-83.141373,"18409 Livernois Avenue, Detroit NW, MI"
2016,democrat,Clinton,MI,Detroit,42.334396,-83.043007,"400 Monroe Avenue,  Suite 490, Detroit Downtown, MI"
2016,democrat,Clinton,MI,Detroit,42.312401,-83.125198,"7744 Vernor Highway, Suite 101, Detroit SW, MI"
2016,democrat,Clinton,MI,Grosse Pointe,42.403423,-82.916466,"17860 Mack Avenue, Grosse Pointe, MI"
2016,democrat,Clinton,MI,Livonia,42.369114,-83.327538,"28825 Plymouth Road, Livonia, MI"
2016,democrat,Clinton,MN,Coon Rapids,45.177361,-93.27948,"552 Northdale Blvd, Coon Rapids, MN"
2016,democrat,Clinton,MN,Bemidji,47.471592,-94.881165,"401 Beltrami Ave NW, Bemidji, MN"
2016,democrat,Clinton,MN,Apple Valley,44.734783,-93.214104,"7300 147th St. W, Suite 100, Apple Valley, MN"
2016,democrat,Clinton,MN,Eagan,44.805737,-93.165741,"4168 Pilot Knob Rd, Suite 4172, Eagan, MN"
2016,democrat,Clinton,MN,Northfield,44.471401,-93.155975,"205 S Water St, Suites 10 & 11, Northfield, MN"
2016,democrat,Clinton,MN,Bloomington,44.852226,-93.348,"5270 W 84th St, Suite 560, Bloomington, MN"
2016,democrat,Clinton,MN,Minneapolis,44.948708,-93.232712,"2700 E Lake Street, Suite 3200, Minneapolis, MN"
2016,democrat,Clinton,MN,Minnetonka,44.900131,-93.422333,"5757 Sanibel Drive, Space #5, Minnetonka, MN"
2016,democrat,Clinton,MN,Minnetonka,44.921665,-93.465446,"14525 Hwy 7, Suite 345, Minnetonka, MN"
2016,democrat,Clinton,MN,Rochester,44.0382,-92.460281,"1500 1st Ave NE, Rochester, MN"
2016,democrat,Clinton,MN,Saint Paul,44.95834,-93.104095,"555 Park Street, Suite 310, Saint Paul, MN"
2016,democrat,Clinton,MN,Duluth,46.803509,-92.069801,"2002 London Road, Duluth, MN"
2016,democrat,Clinton,MN,Woodbury,44.92635,-92.974335,"1740 Weir Dr, Suite 26, Woodbury, MN"
2016,democrat,Clinton,MO,St. Louis,38.639896,-90.244484,"4039 Lindell Boulevard, St. Louis, MO"
2016,democrat,Clinton,MS,Jackson,32.295864,-90.181709,"555 Tombigbee Street, Jackson, MS"
2016,democrat,Clinton,MT,Helena,46.589233,-112.0387,"302 North Last Chance Gulch, Helena, MT"
2016,democrat,Clinton,NC,Burlington,36.09539,-79.434921,"122 North Main Street, Suite A, Burlington, NC"
2016,democrat,Clinton,NC,Asheville,35.599983,-82.546318,"70 Woodfin Place, Suite 017, Asheville, NC"
